time,X,Y,Z,Vx,Vy,Vz
10.977249,51.693776,672.272910,-103.035672,-9.907915,-50.485135,19.266964
10.987246,51.594798,671.768078,-102.843198,-9.892568,-50.506678,19.237574
10.997244,51.495974,671.263030,-102.651017,-9.877242,-50.528179,19.208226
11.007241,51.397303,670.757768,-102.459130,-9.861937,-50.549639,19.178919
11.017239,51.298785,670.252291,-102.267535,-9.846653,-50.571057,19.149653
11.027236,51.200419,669.746600,-102.076233,-9.831391,-50.592434,19.120429
11.037234,51.102206,669.240696,-101.885222,-9.816149,-50.613769,19.091245
11.047231,51.004145,668.734579,-101.694503,-9.800929,-50.635062,19.062103
11.057229,50.906236,668.228249,-101.504076,-9.785730,-50.656315,19.033002
11.067226,50.808479,667.721706,-101.313939,-9.770552,-50.677526,19.003942
11.077224,50.710874,667.214952,-101.124092,-9.755395,-50.698696,18.974923
11.087221,50.613420,666.707986,-100.934535,-9.740259,-50.719824,18.945945
11.097219,50.516117,666.200810,-100.745268,-9.725143,-50.740912,18.917008
11.107216,50.418965,665.693423,-100.556290,-9.710049,-50.761958,18.888111
11.117214,50.321964,665.185825,-100.367600,-9.694976,-50.782963,18.859255
11.127211,50.225113,664.678018,-100.179199,-9.679924,-50.803928,18.830440
11.137209,50.128413,664.170001,-99.991086,-9.664893,-50.824851,18.801666
11.147206,50.031863,663.661776,-99.803260,-9.649882,-50.845733,18.772932
11.157204,49.935463,663.153342,-99.615722,-9.634892,-50.866575,18.744239
11.167201,49.839213,662.644699,-99.428470,-9.619923,-50.887375,18.715586
11.177199,49.743112,662.135849,-99.241504,-9.604975,-50.908135,18.686973
11.187196,49.647161,661.626792,-99.054824,-9.590048,-50.928854,18.658401
11.197194,49.551358,661.117527,-98.868429,-9.575141,-50.949533,18.629869
11.207191,49.455705,660.608057,-98.682320,-9.560256,-50.970171,18.601378
11.217189,49.360200,660.098380,-98.496495,-9.545390,-50.990768,18.572926
11.227186,49.264844,659.588497,-98.310955,-9.530546,-51.011325,18.544515
11.237184,49.169636,659.078409,-98.125698,-9.515722,-51.031841,18.516144
11.247181,49.074576,658.568116,-97.940725,-9.500919,-51.052317,18.487813
11.257179,48.979664,658.057618,-97.756034,-9.486137,-51.072752,18.459522
11.267176,48.884900,657.546917,-97.571627,-9.471375,-51.093147,18.431270
11.277174,48.790283,657.036012,-97.387502,-9.456633,-51.113502,18.403059
11.287171,48.695814,656.524903,-97.203658,-9.441913,-51.133817,18.374887
11.297169,48.601491,656.013592,-97.020096,-9.427213,-51.154091,18.346755
11.307166,48.507316,655.502078,-96.836815,-9.412533,-51.174326,18.318663
11.317164,48.413287,654.990362,-96.653815,-9.397874,-51.194520,18.290610
11.327161,48.319404,654.478444,-96.471095,-9.383235,-51.214674,18.262597
11.337159,48.225668,653.966325,-96.288655,-9.368617,-51.234788,18.234624
11.347156,48.132078,653.454005,-96.106494,-9.354020,-51.254863,18.206690
11.357154,48.038634,652.941485,-95.924612,-9.339443,-51.274897,18.178795
11.367151,47.945335,652.428764,-95.743009,-9.324886,-51.294892,18.150940
11.377149,47.852182,651.915844,-95.561684,-9.310350,-51.314847,18.123124
11.387146,47.759174,651.402725,-95.380638,-9.295834,-51.334762,18.095347
11.397144,47.666311,650.889406,-95.199868,-9.281339,-51.354637,18.067609
11.407141,47.573593,650.375889,-95.019376,-9.266864,-51.374473,18.039911
11.417139,47.481019,649.862174,-94.839161,-9.252410,-51.394269,18.012251
11.427136,47.388590,649.348262,-94.659221,-9.237976,-51.414026,17.984630
11.437134,47.296306,648.834151,-94.479558,-9.223562,-51.433743,17.957049
11.447131,47.204165,648.319844,-94.300170,-9.209169,-51.453421,17.929506
11.457129,47.112168,647.805341,-94.121058,-9.194796,-51.473060,17.902002
11.467126,47.020315,647.290641,-93.942220,-9.180443,-51.492659,17.874537
11.477124,46.928605,646.775746,-93.763656,-9.166110,-51.512219,17.847111
11.487121,46.837039,646.260655,-93.585367,-9.151798,-51.531739,17.819723
11.497119,46.745615,645.745370,-93.407351,-9.137505,-51.551221,17.792374
11.507116,46.654334,645.229889,-93.229608,-9.123233,-51.570663,17.765064
11.517114,46.563196,644.714215,-93.052139,-9.108980,-51.590067,17.737793
11.527111,46.472201,644.198347,-92.874941,-9.094748,-51.609431,17.710560
11.537109,46.381347,643.682285,-92.698016,-9.080535,-51.628757,17.683366
11.547106,46.290636,643.166030,-92.521362,-9.066343,-51.648043,17.656210
11.557104,46.200066,642.649583,-92.344980,-9.052170,-51.667291,17.629092
11.567101,46.109638,642.132944,-92.168869,-9.038017,-51.686500,17.602013
11.577099,46.019351,641.616112,-91.993028,-9.023884,-51.705670,17.574973
11.587096,45.929206,641.099089,-91.817457,-9.009771,-51.724801,17.547970
11.597094,45.839201,640.581875,-91.642156,-8.995677,-51.743894,17.521006
11.607091,45.749338,640.064471,-91.467124,-8.981604,-51.762948,17.494080
11.617089,45.659614,639.546876,-91.292362,-8.967550,-51.781964,17.467192
11.627086,45.570032,639.029091,-91.117868,-8.953515,-51.800941,17.440343
11.637084,45.480589,638.511117,-90.943642,-8.939501,-51.819880,17.413531
11.647081,45.391287,637.992953,-90.769684,-8.925506,-51.838780,17.386757
11.657079,45.302124,637.474601,-90.595994,-8.911530,-51.857642,17.360022
11.667076,45.213101,636.956061,-90.422570,-8.897575,-51.876466,17.333324
11.677074,45.124218,636.437332,-90.249414,-8.883639,-51.895251,17.306664
11.687071,45.035474,635.918416,-90.076523,-8.869722,-51.913999,17.280042
11.697069,44.946868,635.399312,-89.903899,-8.855825,-51.932708,17.253458
11.707066,44.858402,634.880022,-89.731540,-8.841947,-51.951379,17.226911
11.717064,44.770074,634.360545,-89.559447,-8.828089,-51.970012,17.200402
11.727061,44.681884,633.840882,-89.387618,-8.814250,-51.988607,17.173931
11.737059,44.593833,633.321034,-89.216054,-8.800431,-52.007165,17.147497
11.747056,44.505920,632.801000,-89.044754,-8.786630,-52.025684,17.121101
11.757054,44.418145,632.280781,-88.873718,-8.772850,-52.044166,17.094743
11.767051,44.330507,631.760377,-88.702945,-8.759088,-52.062610,17.068422
11.777049,44.243007,631.239790,-88.532435,-8.745346,-52.081016,17.042138
11.787046,44.155644,630.719018,-88.362187,-8.731623,-52.099384,17.015892
11.797044,44.068418,630.198063,-88.192202,-8.717920,-52.117715,16.989683
11.807041,43.981329,629.676925,-88.022479,-8.704236,-52.136009,16.963511
11.817039,43.894377,629.155604,-87.853017,-8.690571,-52.154265,16.937376
11.827036,43.807561,628.634101,-87.683816,-8.676925,-52.172483,16.911279
11.837034,43.720882,628.112416,-87.514876,-8.663298,-52.190664,16.885219
11.847031,43.634339,627.590550,-87.346196,-8.649691,-52.208808,16.859195
11.857029,43.547931,627.068502,-87.177776,-8.636103,-52.226914,16.833209
11.867026,43.461660,626.546273,-87.009616,-8.622533,-52.244984,16.807260
11.877023,43.375524,626.023864,-86.841715,-8.608983,-52.263016,16.781347
11.887021,43.289523,625.501275,-86.674073,-8.595452,-52.281011,16.755472
11.897018,43.203658,624.978506,-86.506689,-8.581940,-52.298969,16.729633
11.907016,43.117927,624.455558,-86.339564,-8.568447,-52.316890,16.703832
11.917013,43.032332,623.932431,-86.172696,-8.554973,-52.334774,16.678067
11.927011,42.946871,623.409125,-86.006086,-8.541518,-52.352621,16.652338
11.937008,42.861544,622.885641,-85.839733,-8.528082,-52.370431,16.626647
11.947006,42.776352,622.361979,-85.673637,-8.514665,-52.388205,16.600991
11.957003,42.691293,621.838139,-85.507796,-8.501267,-52.405941,16.575373
11.967001,42.606369,621.314123,-85.342212,-8.487887,-52.423641,16.549791
11.976998,42.521578,620.789929,-85.176883,-8.474527,-52.441305,16.524245
11.986996,42.436921,620.265559,-85.011810,-8.461185,-52.458932,16.498736
11.996993,42.352396,619.741014,-84.846991,-8.447862,-52.476522,16.473263
12.006991,42.268005,619.216292,-84.682427,-8.434558,-52.494076,16.447827
12.016988,42.183747,618.691395,-84.518117,-8.421273,-52.511593,16.422427
12.026986,42.099622,618.166324,-84.354061,-8.408006,-52.529074,16.397063
12.036983,42.015629,617.641077,-84.190258,-8.394758,-52.546519,16.371735
12.046981,41.931769,617.115657,-84.026708,-8.381529,-52.563928,16.346444
12.056978,41.848041,616.590062,-83.863411,-8.368319,-52.581300,16.321188
12.066976,41.764444,616.064294,-83.700366,-8.355127,-52.598636,16.295969
12.076973,41.680980,615.538353,-83.537573,-8.341953,-52.615936,16.270786
12.086971,41.597647,615.012239,-83.375032,-8.328799,-52.633200,16.245638
12.096968,41.514446,614.485953,-83.212741,-8.315663,-52.650428,16.220527
12.106966,41.431375,613.959495,-83.050702,-8.302545,-52.667620,16.195452
12.116963,41.348436,613.432865,-82.888914,-8.289446,-52.684777,16.170412
12.126961,41.265628,612.906063,-82.727375,-8.276366,-52.701897,16.145408
12.136958,41.182950,612.379091,-82.566086,-8.263303,-52.718982,16.120440
12.146956,41.100403,611.851948,-82.405047,-8.250260,-52.736031,16.095507
12.156953,41.017986,611.324635,-82.244257,-8.237235,-52.753044,16.070611
12.166951,40.935700,610.797151,-82.083715,-8.224228,-52.770022,16.045750
12.176948,40.853543,610.269499,-81.923422,-8.211240,-52.786964,16.020924
12.186946,40.771516,609.741677,-81.763377,-8.198270,-52.803870,15.996134
12.196943,40.689618,609.213686,-81.603579,-8.185318,-52.820742,15.971380
12.206941,40.607850,608.685527,-81.444029,-8.172385,-52.837577,15.946660
12.216938,40.526212,608.157199,-81.284726,-8.159470,-52.854378,15.921977
12.226936,40.444702,607.628704,-81.125669,-8.146573,-52.871143,15.897329
12.236933,40.363321,607.100042,-80.966859,-8.133695,-52.887873,15.872716
12.246931,40.282069,606.571212,-80.808294,-8.120834,-52.904568,15.848138
12.256928,40.200945,606.042216,-80.649976,-8.107992,-52.921227,15.823595
12.266926,40.119949,605.513053,-80.491902,-8.095168,-52.937852,15.799088
12.276923,40.039082,604.983724,-80.334073,-8.082363,-52.954441,15.774616
12.286921,39.958342,604.454229,-80.176488,-8.069575,-52.970996,15.750179
12.296918,39.877731,603.924570,-80.019148,-8.056806,-52.987516,15.725777
12.306916,39.797247,603.394745,-79.862052,-8.044054,-53.004001,15.701410
12.316913,39.716890,602.864755,-79.705199,-8.031321,-53.020451,15.677078
12.326911,39.636660,602.334602,-79.548589,-8.018606,-53.036866,15.652781
12.336908,39.556558,601.804284,-79.392221,-8.005909,-53.053247,15.628519
12.346906,39.476582,601.273803,-79.236096,-7.993230,-53.069593,15.604291
12.356903,39.396733,600.743158,-79.080214,-7.980569,-53.085904,15.580099
12.366901,39.317011,600.212351,-78.924573,-7.967925,-53.102181,15.555941
12.376898,39.237415,599.681381,-78.769173,-7.955300,-53.118423,15.531817
12.386896,39.157945,599.150248,-78.614014,-7.942692,-53.134631,15.507729
12.396893,39.078601,598.618954,-78.459096,-7.930102,-53.150805,15.483674
12.406891,38.999382,598.087499,-78.304418,-7.917530,-53.166944,15.459655
12.416888,38.920290,597.555882,-78.149980,-7.904976,-53.183050,15.435669
12.426886,38.841323,597.024105,-77.995782,-7.892439,-53.199121,15.411718
12.436883,38.762481,596.492166,-77.841823,-7.879920,-53.215157,15.387802
12.446881,38.683764,595.960068,-77.688103,-7.867419,-53.231160,15.363919
12.456878,38.605172,595.427810,-77.534622,-7.854935,-53.247129,15.340071
12.466876,38.526705,594.895393,-77.381379,-7.842469,-53.263063,15.316257
12.476873,38.448362,594.362816,-77.228374,-7.830020,-53.278964,15.292477
12.486871,38.370144,593.830080,-77.075606,-7.817589,-53.294831,15.268731
12.496868,38.292050,593.297187,-76.923076,-7.805175,-53.310664,15.245019
12.506866,38.214080,592.764134,-76.770783,-7.792779,-53.326463,15.221341
12.516863,38.136233,592.230925,-76.618726,-7.780400,-53.342229,15.197697
12.526861,38.058511,591.697557,-76.466905,-7.768038,-53.357961,15.174087
12.536858,37.980912,591.164033,-76.315320,-7.755694,-53.373659,15.150510
12.546856,37.903436,590.630352,-76.163971,-7.743367,-53.389324,15.126967
12.556853,37.826084,590.096514,-76.012857,-7.731057,-53.404955,15.103458
12.566851,37.748854,589.562520,-75.861978,-7.718764,-53.420553,15.079982
12.576848,37.671747,589.028371,-75.711333,-7.706488,-53.436118,15.056540
12.586846,37.594763,588.494066,-75.560923,-7.694230,-53.451649,15.033131
12.596843,37.517902,587.959606,-75.410746,-7.681988,-53.467147,15.009755
12.606841,37.441163,587.424991,-75.260803,-7.669764,-53.482611,14.986413
12.616838,37.364545,586.890222,-75.111094,-7.657556,-53.498043,14.963104
12.626836,37.288050,586.355299,-74.961617,-7.645365,-53.513441,14.939828
12.636833,37.211677,585.820221,-74.812372,-7.633192,-53.528807,14.916585
12.646831,37.135425,585.284991,-74.663360,-7.621035,-53.544139,14.893376
12.656828,37.059295,584.749607,-74.514580,-7.608894,-53.559438,14.870199
12.666826,36.983286,584.214071,-74.366031,-7.596771,-53.574705,14.847055
12.676823,36.907398,583.678382,-74.217713,-7.584664,-53.589939,14.823944
12.686821,36.831631,583.142540,-74.069627,-7.572574,-53.605140,14.800866
12.696818,36.755984,582.606548,-73.921770,-7.560500,-53.620308,14.777820
12.706816,36.680459,582.070403,-73.774144,-7.548443,-53.635443,14.754808
12.716813,36.605054,581.534108,-73.626748,-7.536402,-53.650546,14.731827
12.726811,36.529769,580.997661,-73.479582,-7.524378,-53.665616,14.708879
12.736808,36.454604,580.461064,-73.332644,-7.512370,-53.680654,14.685964
12.746806,36.379559,579.924317,-73.185936,-7.500379,-53.695659,14.663081
12.756803,36.304634,579.387420,-73.039456,-7.488404,-53.710632,14.640231
12.766801,36.229828,578.850374,-72.893204,-7.476446,-53.725573,14.617414
12.776798,36.155142,578.313178,-72.747181,-7.464505,-53.740481,14.594629
12.786795,36.080575,577.775834,-72.601385,-7.452580,-53.755357,14.571877
12.796793,36.006128,577.238341,-72.455816,-7.440672,-53.770201,14.549157
12.806790,35.931799,576.700699,-72.310474,-7.428780,-53.785013,14.526470
12.816788,35.857589,576.162910,-72.165359,-7.416905,-53.799792,14.503815
12.826785,35.783497,575.624973,-72.020470,-7.405047,-53.814540,14.481192
12.836783,35.709525,575.086889,-71.875807,-7.393205,-53.829256,14.458602
12.846780,35.635670,574.548658,-71.731370,-7.381379,-53.843940,14.436045
12.856778,35.561933,574.010280,-71.587158,-7.369570,-53.858591,14.413519
12.866775,35.488315,573.471756,-71.443171,-7.357778,-53.873211,14.391026
12.876773,35.414814,572.933086,-71.299409,-7.346002,-53.887800,14.368565
12.886770,35.341431,572.394270,-71.155871,-7.334242,-53.902356,14.346137
12.896768,35.268166,571.855309,-71.012558,-7.322499,-53.916881,14.323741
12.906765,35.195017,571.316203,-70.869468,-7.310773,-53.931375,14.301376
12.916763,35.121986,570.776952,-70.726601,-7.299063,-53.945837,14.279044
12.926760,35.049072,570.237556,-70.583958,-7.287369,-53.960267,14.256745
12.936758,34.976275,569.698017,-70.441537,-7.275692,-53.974666,14.234477
12.946755,34.903594,569.158334,-70.299339,-7.264032,-53.989034,14.212241
12.956753,34.831030,568.618507,-70.157363,-7.252387,-54.003370,14.190038
12.966750,34.758583,568.078537,-70.015609,-7.240760,-54.017675,14.167866
12.976748,34.686251,567.538424,-69.874077,-7.229149,-54.031949,14.145727
12.986745,34.614036,566.998169,-69.732765,-7.217554,-54.046191,14.123620
12.996743,34.541936,566.457771,-69.591675,-7.205975,-54.060403,14.101544
13.006740,34.469952,565.917232,-69.450805,-7.194413,-54.074583,14.079500
13.016738,34.398084,565.376551,-69.310155,-7.182867,-54.088733,14.057488
13.026735,34.326331,564.835728,-69.169726,-7.171337,-54.102851,14.035508
13.036733,34.254693,564.294765,-69.029516,-7.159823,-54.116939,14.013559
13.046730,34.183171,563.753661,-68.889525,-7.148326,-54.130996,13.991642
13.056728,34.111763,563.212416,-68.749753,-7.136844,-54.145022,13.969756
13.066725,34.040470,562.671032,-68.610200,-7.125379,-54.159017,13.947902
13.076723,33.969291,562.129507,-68.470865,-7.113930,-54.172981,13.926079
13.086720,33.898227,561.587844,-68.331748,-7.102497,-54.186915,13.904288
13.096718,33.827277,561.046041,-68.192849,-7.091080,-54.200819,13.882529
13.106715,33.756441,560.504099,-68.054167,-7.079679,-54.214692,13.860800
13.116713,33.685719,559.962019,-67.915702,-7.068294,-54.228534,13.839104
13.126710,33.615110,559.419800,-67.777454,-7.056925,-54.242346,13.817438
13.136708,33.544616,558.877444,-67.639423,-7.045572,-54.256128,13.795803
13.146705,33.474235,558.334950,-67.501608,-7.034235,-54.269879,13.774200
13.156703,33.403967,557.792318,-67.364008,-7.022914,-54.283600,13.752628
13.166700,33.333812,557.249550,-67.226624,-7.011609,-54.297291,13.731087
13.176698,33.263770,556.706644,-67.089455,-7.000320,-54.310952,13.709577
13.186695,33.193840,556.163603,-66.952501,-6.989047,-54.324583,13.688099
13.196693,33.124024,555.620425,-66.815762,-6.977789,-54.338183,13.666651
13.206690,33.054320,555.077112,-66.679237,-6.966547,-54.351754,13.645234
13.216688,32.984728,554.533662,-66.542926,-6.955321,-54.365295,13.623848
13.226685,32.915248,553.990078,-66.406828,-6.944111,-54.378805,13.602493
13.236683,32.845880,553.446359,-66.270944,-6.932917,-54.392286,13.581169
13.246680,32.776624,552.902505,-66.135273,-6.921738,-54.405738,13.559876
13.256678,32.707480,552.358517,-65.999814,-6.910575,-54.419159,13.538613
13.266675,32.638448,551.814395,-65.864568,-6.899428,-54.432551,13.517381
13.276673,32.569526,551.270139,-65.729534,-6.888296,-54.445913,13.496180
13.286670,32.500716,550.725749,-65.594712,-6.877181,-54.459246,13.475010
13.296668,32.432017,550.181227,-65.460101,-6.866080,-54.472549,13.453870
13.306665,32.363429,549.636572,-65.325702,-6.854996,-54.485823,13.432761
13.316663,32.294951,549.091784,-65.191513,-6.843927,-54.499067,13.411682
13.326660,32.226585,548.546863,-65.057535,-6.832874,-54.512282,13.390634
13.336658,32.158328,548.001811,-64.923768,-6.821836,-54.525468,13.369616
13.346655,32.090182,547.456627,-64.790210,-6.810814,-54.538624,13.348629
13.356653,32.022146,546.911312,-64.656862,-6.799807,-54.551752,13.327673
13.366650,31.954220,546.365866,-64.523723,-6.788816,-54.564850,13.306746
13.376648,31.886404,545.820289,-64.390794,-6.777841,-54.577919,13.285850
13.386645,31.818697,545.274581,-64.258073,-6.766881,-54.590959,13.264984
13.396643,31.751100,544.728743,-64.125560,-6.755936,-54.603970,13.244149
13.406640,31.683612,544.182775,-63.993256,-6.745007,-54.616952,13.223344
13.416638,31.616233,543.636678,-63.861160,-6.734093,-54.629905,13.202569
13.426635,31.548964,543.090451,-63.729271,-6.723195,-54.642829,13.181824
13.436633,31.481803,542.544095,-63.597589,-6.712312,-54.655725,13.161109
13.446630,31.414751,541.997611,-63.466114,-6.701444,-54.668592,13.140424
13.456628,31.347808,541.450998,-63.334846,-6.690592,-54.681430,13.119769
13.466625,31.280973,540.904256,-63.203785,-6.679755,-54.694240,13.099145
13.476623,31.214246,540.357387,-63.072929,-6.668934,-54.707021,13.078550
13.486620,31.147628,539.810390,-62.942279,-6.658127,-54.719773,13.057985
13.496618,31.081117,539.263266,-62.811835,-6.647336,-54.732497,13.037450
13.506615,31.014714,538.716014,-62.681595,-6.636561,-54.745193,13.016945
13.516613,30.948419,538.168636,-62.551561,-6.625800,-54.757860,12.996469
13.526610,30.882231,537.621132,-62.421731,-6.615055,-54.770499,12.976024
13.536608,30.816151,537.073501,-62.292105,-6.604325,-54.783110,12.955608
13.546605,30.750178,536.525744,-62.162684,-6.593610,-54.795692,12.935222
13.556603,30.684312,535.977862,-62.033466,-6.582910,-54.808247,12.914865
13.566600,30.618553,535.429854,-61.904451,-6.572225,-54.820773,12.894538
13.576598,30.552900,534.881721,-61.775639,-6.561556,-54.833271,12.874241
13.586595,30.487355,534.333463,-61.647031,-6.550901,-54.845741,12.853973
13.596593,30.421915,533.785081,-61.518624,-6.540262,-54.858183,12.833735
13.606590,30.356582,533.236575,-61.390420,-6.529637,-54.870598,12.813526
13.616588,30.291355,532.687944,-61.262418,-6.519028,-54.882984,12.793346
13.626585,30.226235,532.139190,-61.134617,-6.508434,-54.895343,12.773196
13.636583,30.161219,531.590313,-61.007018,-6.497855,-54.907674,12.753076
13.646580,30.096310,531.041312,-60.879620,-6.487290,-54.919977,12.732984
13.656578,30.031506,530.492188,-60.752422,-6.476741,-54.932253,12.712922
13.666575,29.966808,529.942942,-60.625425,-6.466207,-54.944501,12.692889
13.676573,29.902215,529.393574,-60.498628,-6.455687,-54.956722,12.672886
13.686570,29.837727,528.844083,-60.372031,-6.445183,-54.968915,12.652911
13.696567,29.773344,528.294471,-60.245633,-6.434693,-54.981080,12.632966
13.706565,29.709065,527.744737,-60.119435,-6.424218,-54.993219,12.613050
13.716562,29.644892,527.194882,-59.993436,-6.413758,-55.005330,12.593163
13.726560,29.580823,526.644906,-59.867635,-6.403313,-55.017413,12.573304
13.736557,29.516858,526.094810,-59.742033,-6.392883,-55.029470,12.553475
13.746555,29.452997,525.544593,-59.616628,-6.382468,-55.041499,12.533675
13.756552,29.389241,524.994256,-59.491422,-6.372067,-55.053501,12.513904
13.766550,29.325588,524.443799,-59.366413,-6.361681,-55.065476,12.494162
13.776547,29.262039,523.893222,-59.241601,-6.351310,-55.077424,12.474448
13.786545,29.198594,523.342526,-59.116987,-6.340954,-55.089345,12.454764
13.796542,29.135252,522.791712,-58.992569,-6.330612,-55.101240,12.435108
13.806540,29.072013,522.240778,-58.868347,-6.320285,-55.113107,12.415481
13.816537,29.008878,521.689726,-58.744321,-6.309973,-55.124947,12.395882
13.826535,28.945846,521.138555,-58.620491,-6.299675,-55.136761,12.376312
13.836532,28.882916,520.587267,-58.496857,-6.289392,-55.148548,12.356771
13.846530,28.820089,520.035861,-58.373418,-6.279124,-55.160309,12.337259
13.856527,28.757365,519.484337,-58.250173,-6.268870,-55.172042,12.317775
13.866525,28.694743,518.932696,-58.127124,-6.258631,-55.183750,12.298320
13.876522,28.632224,518.380939,-58.004269,-6.248406,-55.195430,12.278893
13.886520,28.569806,517.829065,-57.881607,-6.238196,-55.207085,12.259495
13.896517,28.507491,517.277074,-57.759140,-6.228001,-55.218713,12.240125
13.906515,28.445278,516.724967,-57.636866,-6.217820,-55.230314,12.220783
13.916512,28.383166,516.172744,-57.514786,-6.207654,-55.241889,12.201470
13.926510,28.321156,515.620406,-57.392898,-6.197502,-55.253438,12.182185
13.936507,28.259247,515.067953,-57.271203,-6.187365,-55.264961,12.162929
13.946505,28.197439,514.515384,-57.149700,-6.177242,-55.276457,12.143701
13.956502,28.135733,513.962701,-57.028389,-6.167133,-55.287928,12.124501
13.966500,28.074127,513.409903,-56.907271,-6.157039,-55.299372,12.105329
13.976497,28.012623,512.856991,-56.786343,-6.146959,-55.310790,12.086185
13.986495,27.951219,512.303964,-56.665607,-6.136894,-55.322183,12.067070
13.996492,27.889916,511.750824,-56.545062,-6.126843,-55.333549,12.047982
14.006490,27.828713,511.197571,-56.424708,-6.116807,-55.344890,12.028923
14.016487,27.767610,510.644204,-56.304544,-6.106785,-55.356205,12.009891
14.026485,27.706608,510.090724,-56.184570,-6.096777,-55.367494,11.990888
14.036482,27.645705,509.537132,-56.064786,-6.086783,-55.378757,11.971913
14.046480,27.584902,508.983427,-55.945192,-6.076804,-55.389995,11.952965
14.056477,27.524199,508.429610,-55.825787,-6.066839,-55.401207,11.934046
14.066475,27.463596,507.875680,-55.706571,-6.056889,-55.412393,11.915154
14.076472,27.403092,507.321640,-55.587543,-6.046952,-55.423554,11.896290
14.086470,27.342687,506.767487,-55.468704,-6.037030,-55.434689,11.877454
14.096467,27.282381,506.213224,-55.350053,-6.027122,-55.445799,11.858646
14.106465,27.222175,505.658849,-55.231591,-6.017228,-55.456884,11.839865
14.116462,27.162067,505.104364,-55.113315,-6.007349,-55.467943,11.821113
14.126460,27.102058,504.549769,-54.995227,-5.997484,-55.478977,11.802387
14.136457,27.042147,503.995063,-54.877326,-5.987632,-55.489986,11.783690
14.146455,26.982335,503.440247,-54.759612,-5.977795,-55.500970,11.765020
14.156452,26.922621,502.885322,-54.642085,-5.967973,-55.511928,11.746377
14.166450,26.863005,502.330287,-54.524744,-5.958164,-55.522862,11.727763
14.176447,26.803488,501.775143,-54.407588,-5.948369,-55.533770,11.709175
14.186445,26.744068,501.219890,-54.290619,-5.938588,-55.544654,11.690615
14.196442,26.684745,500.664529,-54.173834,-5.928822,-55.555512,11.672083
14.206440,26.625521,500.109059,-54.057235,-5.919070,-55.566346,11.653578
14.216437,26.566394,499.553480,-53.940821,-5.909331,-55.577154,11.635100
14.226435,26.507364,498.997794,-53.824591,-5.899607,-55.587938,11.616650
14.236432,26.448431,498.442000,-53.708546,-5.889896,-55.598698,11.598227
14.246430,26.389595,497.886099,-53.592685,-5.880200,-55.609432,11.579831
14.256427,26.330856,497.330090,-53.477007,-5.870518,-55.620142,11.561463
14.266425,26.272214,496.773975,-53.361513,-5.860849,-55.630828,11.543122
14.276422,26.213669,496.217753,-53.246203,-5.851195,-55.641488,11.524808
14.286420,26.155220,495.661424,-53.131075,-5.841554,-55.652125,11.506521
14.296417,26.096867,495.104989,-53.016130,-5.831928,-55.662736,11.488261
14.306415,26.038610,494.548448,-52.901367,-5.822315,-55.673324,11.470029
14.316412,25.980450,493.991802,-52.786786,-5.812717,-55.683887,11.451824
14.326410,25.922385,493.435050,-52.672388,-5.803132,-55.694426,11.433645
14.336407,25.864416,492.878193,-52.558171,-5.793562,-55.704940,11.415494
14.346405,25.806542,492.321230,-52.444135,-5.784005,-55.715431,11.397370
14.356402,25.748765,491.764163,-52.330280,-5.774462,-55.725897,11.379273
14.366400,25.691082,491.206992,-52.216606,-5.764934,-55.736339,11.361203
14.376397,25.633494,490.649716,-52.103113,-5.755419,-55.746757,11.343160
14.386395,25.576002,490.092336,-51.989799,-5.745918,-55.757151,11.325144
14.396392,25.518605,489.534853,-51.876666,-5.736431,-55.767521,11.307155
14.406390,25.461302,488.977265,-51.763712,-5.726958,-55.777867,11.289193
14.416387,25.404094,488.419575,-51.650938,-5.717498,-55.788189,11.271258
14.426385,25.346980,487.861781,-51.538343,-5.708053,-55.798487,11.253349
14.436382,25.289961,487.303885,-51.425927,-5.698622,-55.808762,11.235468
14.446380,25.233036,486.745886,-51.313690,-5.689204,-55.819013,11.217613
14.456377,25.176205,486.187785,-51.201631,-5.679800,-55.829240,11.199785
14.466375,25.119468,485.629581,-51.089750,-5.670410,-55.839443,11.181983
14.476372,25.062825,485.071276,-50.978046,-5.661034,-55.849623,11.164209
14.486370,25.006275,484.512869,-50.866521,-5.651672,-55.859779,11.146461
14.496367,24.949819,483.954360,-50.755172,-5.642324,-55.869912,11.128740
14.506365,24.893456,483.395751,-50.644001,-5.632989,-55.880022,11.111046
14.516362,24.837187,482.837040,-50.533007,-5.623669,-55.890107,11.093378
14.526360,24.781010,482.278229,-50.422189,-5.614362,-55.900170,11.075737
14.536357,24.724927,481.719317,-50.311547,-5.605069,-55.910209,11.058122
14.546355,24.668937,481.160305,-50.201081,-5.595790,-55.920225,11.040535
14.556352,24.613039,480.601193,-50.090791,-5.586524,-55.930218,11.022973
14.566350,24.557234,480.041981,-49.980676,-5.577273,-55.940188,11.005438
14.576347,24.501521,479.482670,-49.870737,-5.568035,-55.950134,10.987930
14.586345,24.445900,478.923259,-49.760972,-5.558811,-55.960058,10.970448
14.596342,24.390372,478.363749,-49.651382,-5.549600,-55.969958,10.952993
14.606339,24.334936,477.804141,-49.541966,-5.540404,-55.979835,10.935564
14.616337,24.279591,477.244433,-49.432725,-5.531221,-55.989690,10.918162
14.626334,24.224338,476.684628,-49.323657,-5.522052,-55.999521,10.900786
14.636332,24.169177,476.124724,-49.214763,-5.512897,-56.009330,10.883437
